Plant Name_ Nom de l'usine,Plant Number_No. de l'usine,Address_Adresse,City_Ville,Province,Postal Code_Code postal,Telephone_Téléphone,Latitude,Longitude,Beef_Boeuf,"Buffalo,Yak_Bison, Yack","Veal, Light Calves_Veaux de boucherie, Veaux légers","Goats, Lamb, Sheep_Chèvres, Agneaux, Moutons","Deer, Elk_Cerfs, Élans ",Pigs_Porcs,"Chicken, Fowl_Poulet, Oiseaux de basse-cour",Turkeys_Dindes,"Ducks, Geese_Canards, Oies",Fancy Poultry_Volaille à chair fine,Rabbits_Lapins,"Emus, Ostrich, Rhea_Émeus, Autruches, Nandous","Alpaca, Llama_Alpaga, Lama",FSMP_ETVA,FP_ETVA avec abattoir,Animal Class_Catégorie d'animaux
Arvaspring Farms Ltd.,0533,"22370 Adelaide Street North, Rr 3",Ilderton,ON,N0M 2A0,(519) 659-5054,43.09277,-81.28412,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,"Fancy Poultry_Volaille à chair fine, Chicken_Poulet, Fowl_Oiseaux de basse-cour, Turkeys_Dindes, Geese_Oies, Ducks_Canards, Fancy Poultry_Volaille à chair fine, FP (Further Processing)_Établissements de transformation des viandes avec abattoir"
287 Farm Production Inc.,0538,287 Proudfoot Rd.,Powassan,ON,P0H 1Z0,(416) 300-2990,46.03479,-79.32576,0,0,0,0,0,0,1,1,1,1,1,0,0,0,1,"Fowl_Oiseaux de basse-cour, Chicken_Poulet, Rabbits_Lapins, Turkeys_Dindes, Fancy Poultry_Volaille à chair fine, Ducks_Canards, Geese_Oies, FP (Further Processing)_Établissements de transformation des viandes avec abattoir"
ENS Poultry Inc.,0555,6424 8Th Line Pilkington,Elora,ON,N0B 1S0,(519) 846-9290,43.63847,-80.46728,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,"Turkeys_Dindes, Fowl_Oiseaux de basse-cour, Chicken_Poulet, Rabbits_Lapins, Ratites, Fancy Poultry_Volaille à chair fine, Ducks_Canards, Geese_Oies, FP (Further Processing)_Établissements de transformation des viandes avec abattoir"
Rua Meats,0565,"275 Frankford Road, Rr 1",Foxboro,ON,K0K 2B0,(647) 990-5090,44.2335,-77.4451,0,0,0,0,0,0,1,1,1,1,1,0,0,0,1,"Fancy Poultry_Volaille à chair fine, Geese_Oies, Ducks_Canards, Rabbits_Lapins, Chicken_Poulet, Fowl_Oiseaux de basse-cour, Turkeys_Dindes, FP (Further Processing)_Établissements de transformation des viandes avec abattoir"
King Capon Ltd.,0581,18347 Warden Avenue,Sharon,ON,L0G 1V0,(905) 478-2382,44.09796,-79.38502,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,"Chicken_Poulet, FP (Further Processing)_Établissements de transformation des viandes avec abattoir"
King Cole Ducks Ltd.,0588,15336 Warden Avenue,Newmarket,ON,L3Y 4W1,(905) 836-9461,44.02506,-79.37115,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,"Chicken_Poulet, Fowl_Oiseaux de basse-cour, Turkeys_Dindes, Geese_Oies, Ducks_Canards, Fancy Poultry_Volaille à chair fine, Fancy Poultry_Volaille à chair fine, FP (Further Processing)_Établissements de transformation des viandes avec abattoir"
Sheik Halal Farms Inc.,0590,"193064 Amaranth East, Luther Townline",Grand Valley,ON,L9W 0M3,(905) 828-5857,43.88345,-80.29952,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,"Ducks_Canards, Turkeys_Dindes, Fowl_Oiseaux de basse-cour, Chicken_Poulet, FP (Further Processing)_Établissements de transformation des viandes avec abattoir"
Country Poultry Processing,0594,"7707  4Th Line, Rr 2",Wallenstein,ON,N0B 2S0,(519) 698-9930,43.67181,-80.67332,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,"Fancy Poultry_Volaille à chair fine, Ducks_Canards, Geese_Oies, Chicken_Poulet, Fowl_Oiseaux de basse-cour, Turkeys_Dindes, FP (Further Processing)_Établissements de transformation des viandes avec abattoir"
P & F Meat Products Ltd.,0597,10768 Victoria Square Blvd,Markham,ON,L6C 1J5,(905) 887-1333,43.90566,-79.37278,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FSMP(Free Standing Meat Processing)_ETVA (Établissements de transformation des viandes sans abattoir)
Pine Ridge Meat Packers,0598,917 Little Britain Road,Little Britain,ON,K0M 2C0,(416) 857-8723,44.28493,-78.87493,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,"Sheep_Moutons, Veal_Veaux de boucherie, Heavy Calves_Veaux lourds, Beef-Dairy Calves_Veaux de boucherie ou de race laitière, Beef_Boeuf, Light Calves_Veaux légers, Water Buffalo_Buffle d’Inde, Goats_Chèvres, Lambs_Agneaux, FP (Further Processing)_Établissements de transformation des viandes avec abattoir"
Amir Specialty Poultry,0599,7514 Wellington Road 109,Arthur,ON,N0G 1A0,(519) 321-1309,43.83458,-80.61825,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,"Chicken_Poulet, Fancy Poultry_Volaille à chair fine, Fancy Poultry_Volaille à chair fine, FP (Further Processing)_Établissements de transformation des viandes avec abattoir"
Baksh Poultry Plant Inc.,0600,7611 Kimbo Road,Smithville,ON,L0R 2A0,(905) 999-6697,43.12438,-79.61081,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,"Fancy Poultry_Volaille à chair fine, Ducks_Canards, Geese_Oies, Chicken_Poulet, Fowl_Oiseaux de basse-cour, Turkeys_Dindes"
Creek Edge Poultry,0603,981441 Belle Vallee Road,Belle Vallee,ON,P0J 1A0,(705) 647-2411,47.6534,-79.56617,0,0,0,0,0,0,1,1,1,1,1,0,0,0,1,"Rabbits_Lapins, Fancy Poultry_Volaille à chair fine, Chicken_Poulet, Fowl_Oiseaux de basse-cour, Turkeys_Dindes, Geese_Oies, Ducks_Canards, FP (Further Processing)_Établissements de transformation des viandes avec abattoir"
Tayyiban Co-Operative Ltd.,0605,"8794 Indian Line, Rr 1",Hagersville,ON,N0A 1H0,(647) 784-2290,42.97737,-80.09384,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"Sheep_Moutons, Lambs_Agneaux, Goats_Chèvres, FP (Further Processing)_Établissements de transformation des viandes avec abattoir"
Spring Creek Quail Farms,0607,3625 Sixteen Road,St. Ann'S,ON,L0R 1Y0,(905) 562-7277,43.07865,-79.52556,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Fancy Poultry_Volaille à chair fine
Al-Mashriq Halal Farm,0608,S1255 Durham Road 13,Sunderland,ON,L0C 1H0,(647) 286-0881,44.2645,-79.04255,1,0,1,1,0,0,0,0,0,0,0,0,1,0,1,"Beef_Boeuf, Beef-Dairy Calves_Veaux de boucherie ou de race laitière, Heavy Calves_Veaux lourds, Veal_Veaux de boucherie, Light Calves_Veaux légers, Sheep_Moutons, Lambs_Agneaux, Llama_Lama, Goats_Chèvres, FP (Further Processing)_Établissements de transformation des viandes avec abattoir"
Valley Poultry Packers,0614,3134 Main St,Blezard Valley,ON,P0M 1E0,(437) 213-1778,46.60954,-81.06884,0,0,0,0,0,0,1,1,1,1,1,0,0,0,1,"Fancy Poultry_Volaille à chair fine, Ducks_Canards, Geese_Oies, Turkeys_Dindes, Fowl_Oiseaux de basse-cour, Chicken_Poulet, Rabbits_Lapins, Fancy Poultry_Volaille à chair fine, FP (Further Processing)_Établissements de transformation des viandes avec abattoir"
Charlies Meat & Seafood Supply Ltd. (1),6001,65 & 67 Skagway Avenue,Scarborough,ON,M1M 3T9,(416) 261-1312,43.73154,-79.24236,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FSMP(Free Standing Meat Processing)_ETVA (Établissements de transformation des viandes sans abattoir)
Charlies Meat & Seafood Supply Ltd. (2),6002,61 Skagway Avenue,Toronto,ON,M1M 3T9,(416) 263-1312,43.73109,-79.24251,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FSMP(Free Standing Meat Processing)_ETVA (Établissements de transformation des viandes sans abattoir)
Madina Fine Foods Inc.,6005,128 Sunrise Avenue,Toronto,ON,M4A 1B3,(416) 615-0416,43.71799,-79.31288,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FSMP(Free Standing Meat Processing)_ETVA (Établissements de transformation des viandes sans abattoir)
D&D Poultry,6006,300 Milliken Blvd,Toronto,ON,M1V 4T4,(416) 609-9300,43.82841,-79.0758,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FSMP(Free Standing Meat Processing)_ETVA (Établissements de transformation des viandes sans abattoir)
Shing Lung Trading Ltd.,6009,6-1889 Albion Road,Etobicoke,ON,M9W 5S9,(416) 798-9971,43.74559,-79.61734,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FSMP(Free Standing Meat Processing)_ETVA (Établissements de transformation des viandes sans abattoir)
Smithville Meat Wholesalers Ltd.,6011,32 And 33-7171 Torbram Road,Mississauga,ON,L4T 3W4,(905) 673-8800,43.69903,-79.65604,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FSMP(Free Standing Meat Processing)_ETVA (Établissements de transformation des viandes sans abattoir)
Scali's Quality Meats Inc.,6013,"7875 Tranmere Drive, Unit 1",Mississauga,ON,L5S 1T8,(905) 612-8282,43.68927,-79.69361,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FSMP(Free Standing Meat Processing)_ETVA (Établissements de transformation des viandes sans abattoir)
World Meats Inc.,6015,2255 Dunwin Drive,Mississauga,ON,L5L 1A3,(905) 569-0559,43.53509,-79.6737,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FSMP(Free Standing Meat Processing)_ETVA (Établissements de transformation des viandes sans abattoir)
Jersey Meat Products Inc.,6020,30 Gunns Road,Toronto,ON,M6N 3S5,(416) 763-3859,43.6732,-79.46928,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FSMP(Free Standing Meat Processing)_ETVA (Établissements de transformation des viandes sans abattoir)
The Butcher Shoppe,6022,121 Shorncliffe Road,Toronto,ON,M8Z 5K7,(416) 234-2290,43.62419,-79.54108,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FSMP(Free Standing Meat Processing)_ETVA (Établissements de transformation des viandes sans abattoir)
Eddystone Wholesale Meats (1972),6025,245 Eddystone Avenue,Toronto,ON,M3N 1H8,(416) 743-5601,43.74814,-79.51901,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FSMP(Free Standing Meat Processing)_ETVA (Établissements de transformation des viandes sans abattoir)
A.C.D. Wholesale Meats Ltd.,6026,140 Ryding Avenue,Toronto,ON,M6N 1H2,(416) 766-2200,43.66929,-79.47642,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FSMP(Free Standing Meat Processing)_ETVA (Établissements de transformation des viandes sans abattoir)
Al-Ameen Halal Poultry Supplies Ltd.,6031,11-5318 Finch Avenue East,Scarborough,ON,M1S 5G2,(416) 898-5426,43.81278,-79.24693,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FSMP(Free Standing Meat Processing)_ETVA (Établissements de transformation des viandes sans abattoir)
Lavergne Western Beef Inc.,6032,"3971 Navan Road, Po Box 179",Navan,ON,K4B 1J4,(613) 824-8175,45.42379,-75.476,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FSMP(Free Standing Meat Processing)_ETVA (Établissements de transformation des viandes sans abattoir)
Cardinal & Son,6033,1051 Sydney Street,Cornwall,ON,K6H 3K1,(613) 932-5881,45.03141,-74.73375,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FSMP(Free Standing Meat Processing)_ETVA (Établissements de transformation des viandes sans abattoir)
Pavao Meats & Deli,6037,1435 Dundas Street West,Toronto,ON,M6J 1Y7,(416) 533-7667,43.64941,-79.42996,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FSMP(Free Standing Meat Processing)_ETVA (Établissements de transformation des viandes sans abattoir)
Sum Sum Trading Co. Ltd.,6038,10-5318 Finch Avenue,Scarborough,ON,M1S 5G2,(416) 293-3311,43.813,-79.24733,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FSMP(Free Standing Meat Processing)_ETVA (Établissements de transformation des viandes sans abattoir)
Pearl Trading Company,6042,22-30 Titan Road,Toronto,ON,M8Z 5Y2,(416) 640-1234,43.63138,-79.52126,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FSMP(Free Standing Meat Processing)_ETVA (Établissements de transformation des viandes sans abattoir)
Champagne Poultry Inc.,6043,"30 Titan Road, Unit 18",Toronto,ON,M8Z 5Y2,(416) 233-2442,43.631,-79.52111,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FSMP(Free Standing Meat Processing)_ETVA (Établissements de transformation des viandes sans abattoir)
East Meats West Halal,6045,31-2399 Cawthra Road,Mississauga,ON,L5A 2W9,(905) 279-0361,43.59102,-79.59362,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FSMP(Free Standing Meat Processing)_ETVA (Établissements de transformation des viandes sans abattoir)
J & J Trading,6046,"40 Skagway Avenue, Unit 4",Scarborough,ON,M1M 3V1,(416) 267-5222,43.73166,-79.24076,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FSMP(Free Standing Meat Processing)_ETVA (Établissements de transformation des viandes sans abattoir)
Pacific Wholesale Meat,6047,4 And 5-12 Falconer Drive,Mississauga,ON,L5N 3L9,(905) 567-8318,43.59217,-79.72478,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FSMP(Free Standing Meat Processing)_ETVA (Établissements de transformation des viandes sans abattoir)
Delfresh Foods Inc.,6048,"24 Steinway, Unit 39-40",Etobicoke,ON,M9W 6T8,(416) 675-4398,43.75214,-79.6219,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FSMP(Free Standing Meat Processing)_ETVA (Établissements de transformation des viandes sans abattoir)
Hung Shing Meat Trading Ltd.,6050,23 Commander Blvd,Scarborough,ON,M1S 3E7,(416) 335-6888,43.79544,-79.26265,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FSMP(Free Standing Meat Processing)_ETVA (Établissements de transformation des viandes sans abattoir)
Yongda Meat Supply Co. Inc.,6052,24-2691 Markham Road,Toronto,ON,M1X 1L4,(416) 321-5699,43.8202,-79.24238,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FSMP(Free Standing Meat Processing)_ETVA (Établissements de transformation des viandes sans abattoir)
CBC Meat Trading,6055,42 & 43 -110 Dynamic Drive,Toronto,ON,M1V 5C7,(647) 892-3870,43.82605,-79.25215,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FSMP(Free Standing Meat Processing)_ETVA (Établissements de transformation des viandes sans abattoir)
City Wholesale Meat Co.,6056,57-7171 Torbram,Mississauga,ON,L4T 3W4,(905) 678-1818,43.69964,-79.65625,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FSMP(Free Standing Meat Processing)_ETVA (Établissements de transformation des viandes sans abattoir)
M & J Meat Distributors Inc.,6057,309 Bering Avenue,Toronto,ON,M8Z 3A5,(416) 237-0663,43.63704,-79.5274,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FSMP(Free Standing Meat Processing)_ETVA (Établissements de transformation des viandes sans abattoir)
J & J Daily Meat Wholesale Ltd.,6060,34 And 35-2399 Cawthra Road,Mississauga,ON,L5A 2W9,(905) 272-8200,43.59148,-79.59304,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FSMP(Free Standing Meat Processing)_ETVA (Établissements de transformation des viandes sans abattoir)
Sundridge Meats and Delicatessen,6061,"91 Main St., Po Box 179",Sundridge,ON,P0A 1Z0,(705) 384-7431,45.77076,-79.39114,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FSMP(Free Standing Meat Processing)_ETVA (Établissements de transformation des viandes sans abattoir)
Bruno's Meats,6063,"7088 Gore Road, Rr 2",Puslinch,ON,N0B 2J0,(647) 228-0902,43.40765,-80.15726,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FSMP(Free Standing Meat Processing)_ETVA (Établissements de transformation des viandes sans abattoir)
Hing Man Meat Inc.,6067,14 And15-5320 Finch Avenue East,Scarborough,ON,M1S 5G3,(416) 321-3882,43.81307,-79.24709,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FSMP(Free Standing Meat Processing)_ETVA (Établissements de transformation des viandes sans abattoir)
Wageners Meat Products,6068,40-44 Six Point Road,Toronto,ON,M8Z 2X2,(416) 231-0606,43.6359,-79.52707,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FSMP(Free Standing Meat Processing)_ETVA (Établissements de transformation des viandes sans abattoir)
R. & R. Food Distributors,6069,97 Hanna Court S.,Belleville,ON,K8P 5H2,(613) 966-2533,44.18105,-77.41492,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FSMP(Free Standing Meat Processing)_ETVA (Établissements de transformation des viandes sans abattoir)
Cote Poultry Incorporated,6071,2772 Lancaster Road,Ottawa,ON,K1B 4S4,(613) 247-7721,45.39579,-75.60634,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FSMP(Free Standing Meat Processing)_ETVA (Établissements de transformation des viandes sans abattoir)
Halenda's Fine Foods Limited,6072,915 Nelson Street,Oshawa,ON,L1H 5N7,(905) 576-6328,43.87692,-78.83782,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FSMP(Free Standing Meat Processing)_ETVA (Établissements de transformation des viandes sans abattoir)
GTA Meat Supply Inc.,6073,"5359 Timberlea Blvd., Unit 56",Mississauga,ON,L4W 4N5,(905) 629-2669,43.63069,-79.64465,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FSMP(Free Standing Meat Processing)_ETVA (Établissements de transformation des viandes sans abattoir)
Royal Bar-B-Q Foods (2001) Inc,6074,56-110 Dynamic Drive,Scarborough,ON,M1V 5C7,(416) 609-8282,43.82584,-79.25323,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FSMP(Free Standing Meat Processing)_ETVA (Établissements de transformation des viandes sans abattoir)
SJ Poultry Processing Ltd.,6080,11-60 Nugget Avneue,Scarborough,ON,M1S 3A9,(647) 401-3636,43.79315,-79.25866,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FSMP(Free Standing Meat Processing)_ETVA (Établissements de transformation des viandes sans abattoir)
Dixie Trading Co. Ltd.,6081,"1707 Sismet Road, Unit 4",Mississauga,ON,L4W 2K8,(905) 238-3188,43.64525,-79.62198,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FSMP(Free Standing Meat Processing)_ETVA (Établissements de transformation des viandes sans abattoir)
Brenner Packers Ltd.,6083,497 Cataraqui,Windsor,ON,N9A 3N8,(519) 256-4956,42.31496,-83.02836,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FSMP(Free Standing Meat Processing)_ETVA (Établissements de transformation des viandes sans abattoir)
Adam's Sausages & Meat Processing Plant,6087,1437 Michael Street,Ottawa,ON,K1B 3R3,(613) 749-3336,45.41595,-75.62833,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FSMP(Free Standing Meat Processing)_ETVA (Établissements de transformation des viandes sans abattoir)
R. Denninger Limited,6090,55 Brant Street,Hamilton,ON,L8L 4C7,(905) 522-2414,43.26571,-79.84038,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FSMP(Free Standing Meat Processing)_ETVA (Établissements de transformation des viandes sans abattoir)
QG Meat Ltd.,6092,36-120 Dynamic Drive,Scarborough,ON,M1V 5C8,(416) 299-9868,43.82687,-79.25289,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FSMP(Free Standing Meat Processing)_ETVA (Établissements de transformation des viandes sans abattoir)
K&G Meat Limited,6099,58-110 Dynamic Drive,Scarborough,ON,M1V 5C7,(416) 291-5777,43.82583,-79.25336,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FSMP(Free Standing Meat Processing)_ETVA (Établissements de transformation des viandes sans abattoir)
Wah Season Supply Company,6102,2691 Markham Road 13,Scarborough,ON,M1X 1L4,(416) 291-4564,43.81988,-79.24346,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FSMP(Free Standing Meat Processing)_ETVA (Établissements de transformation des viandes sans abattoir)
L and B Wholesale Meat,6103,38-120 Dynamic Drive,Scarborough,ON,M1V 5C8,(416) 293-3228,43.82662,-79.25373,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FSMP(Free Standing Meat Processing)_ETVA (Établissements de transformation des viandes sans abattoir)
Fu Sheng Trading Ltd.,6105,E7-63 Silver Star Boulevard,Scarborough,ON,M1V 5E5,(416) 918-4941,43.80761,-79.2902,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FSMP(Free Standing Meat Processing)_ETVA (Établissements de transformation des viandes sans abattoir)
Huo Sheng Trading Ltd.,6106,C21-63 Silver Star Boulevard,Scarborough,ON,M1V 5E5,(416) 722-4823,43.80751,-79.29119,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FSMP(Free Standing Meat Processing)_ETVA (Établissements de transformation des viandes sans abattoir)
Mayfair Trading Co.,6107,D15-63 Silver Star Boulevard,Scarborough,ON,M1V 5E5,(416) 335-0551,43.80733,-79.29069,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FSMP(Free Standing Meat Processing)_ETVA (Établissements de transformation des viandes sans abattoir)
Wong's Food Trading Co. Ltd.,6108,E8-63 Silver Star Blvd,Scarborough,ON,M1V 5E5,(416) 332-1941,43.80775,-79.29016,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FSMP(Free Standing Meat Processing)_ETVA (Établissements de transformation des viandes sans abattoir)
Poultry Specialties Inc.,6110,39 Cedar Street,Tillsonburg,ON,N4G 2Y2,(519) 842-7228,42.8567,-80.71693,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FSMP(Free Standing Meat Processing)_ETVA (Établissements de transformation des viandes sans abattoir)
Chuen Kee Co.,6112,17-130 Dynamic Drive,Scarborough,ON,M1V 5C9,(416) 520-0312,43.82697,-79.2532,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FSMP(Free Standing Meat Processing)_ETVA (Établissements de transformation des viandes sans abattoir)
Cheong Hing Wholesale Meat Ltd.,6114,E1-63 Silver Star Blvd,Scarborough,ON,M1V 5E5,(416) 332-0668,43.8074,-79.28999,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FSMP(Free Standing Meat Processing)_ETVA (Établissements de transformation des viandes sans abattoir)
Lang Hing Wholesale Meat Ltd.,6115,"27 Milliken Blvd, Unit D17",Scarborough,ON,M1V 5H9,(416) 292-8813,43.80436,-79.29353,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FSMP(Free Standing Meat Processing)_ETVA (Établissements de transformation des viandes sans abattoir)
Su Yan's Meat Trading Co.,6117,5-27 Milliken Boulevard,Scarborough,ON,M1V 5H9,(416) 609-0535,43.80471,-79.29366,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FSMP(Free Standing Meat Processing)_ETVA (Établissements de transformation des viandes sans abattoir)
Valentino Meat Company,6118,"111 Finchdene Square, Unit #3",Scarborough,ON,M1X 1B5,(416) 298-0081,43.81865,-79.2318,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FSMP(Free Standing Meat Processing)_ETVA (Établissements de transformation des viandes sans abattoir)
Big Red,6119,1-133 Front Street North,Thorold,ON,L2V 0A3,(905) 227-2015,43.11474,-79.19952,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FSMP(Free Standing Meat Processing)_ETVA (Établissements de transformation des viandes sans abattoir)
C M Meat Trading Ltd.,6120,"120 Dynamic Drive, Unit 32",Scarborough,ON,M1V 5C8,(416) 336-3322,43.82689,-79.25272,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FSMP(Free Standing Meat Processing)_ETVA (Établissements de transformation des viandes sans abattoir)
OTT Meat Trading,6123,"2691 Markham Road, Unit 29",Scarborough,ON,M1X 1L4,(416) 297-6818,43.82007,-79.24264,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FSMP(Free Standing Meat Processing)_ETVA (Établissements de transformation des viandes sans abattoir)
Cheung Shing Meat Company Limited,6124,7-170 Nantucket Boulevard,Scarborough,ON,M1P 2N9,(416) 751-2393,43.75739,-79.2761,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FSMP(Free Standing Meat Processing)_ETVA (Établissements de transformation des viandes sans abattoir)
Richmond Hill Wholesale Meats Ltd.,6126,8-70 Denison Street,Markham,ON,L3R 1B6,(905) 513-1817,43.82181,-79.35653,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FSMP(Free Standing Meat Processing)_ETVA (Établissements de transformation des viandes sans abattoir)
C. & G. Kandalepas,6127,96 Second Road East,Stoney Creek,ON,L8J 3J2,(905) 664-7536,43.17482,-79.75338,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FSMP(Free Standing Meat Processing)_ETVA (Établissements de transformation des viandes sans abattoir)
Besmeats Wholesale Limited,6131,41-110 Dynamic Drive,Scarborough,ON,M1V 5C7,(416) 332-8999,43.82616,-79.25194,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FSMP(Free Standing Meat Processing)_ETVA (Établissements de transformation des viandes sans abattoir)
Kwan Shun Food Trading Inc.,6132,55-110 Dynamic Drive,Scarborough,ON,M1V 5C7,(416) 298-9883,43.82594,-79.25295,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FSMP(Free Standing Meat Processing)_ETVA (Établissements de transformation des viandes sans abattoir)
L'Orignal Packing Ltd.,6137,2567 County Road 17,L'Orignal,ON,K0B 1K0,(613) 675-4612,45.59157,-74.76928,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FSMP(Free Standing Meat Processing)_ETVA (Établissements de transformation des viandes sans abattoir)
Vogel's Fine Meats & Sausage,6139,4547 Glen Roy Road,Green Valley,ON,K0C 1L0,(613) 525-0393,45.21777,-74.62228,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FSMP(Free Standing Meat Processing)_ETVA (Établissements de transformation des viandes sans abattoir)
Franz's Butchershop & Catering,6142,172 Lansdowne Street East,Peterborough,ON,K9J 7N9,(705) 742-8888,44.29,-78.29881,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FSMP(Free Standing Meat Processing)_ETVA (Établissements de transformation des viandes sans abattoir)
Ron Hall Meats,6143,"242 Cresswell Road, Rr 1",Manilla,ON,K0M 2J0,(705) 357-2785,44.29052,-78.94938,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FSMP(Free Standing Meat Processing)_ETVA (Établissements de transformation des viandes sans abattoir)
Gia Phat Food Company,6145,155 Augusta Avenue,Toronto,ON,M5T 2L4,(416) 593-4749,43.65271,-79.40148,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FSMP(Free Standing Meat Processing)_ETVA (Établissements de transformation des viandes sans abattoir)
Que Huong,6149,2-484 Rogers Road,Toronto,ON,M6M 1B1,(416) 651-8489,43.68218,-79.46727,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FSMP(Free Standing Meat Processing)_ETVA (Établissements de transformation des viandes sans abattoir)
Max Meats,6150,36 Eddystone Avenue,Downsview,ON,M3N 1H4,(416) 747-6017,43.74919,-79.518,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FSMP(Free Standing Meat Processing)_ETVA (Établissements de transformation des viandes sans abattoir)
Andy's Sausages,6152,63 Mulock Avenue,Toronto,ON,M6N 3C3,(416) 604-0692,43.66984,-79.46471,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FSMP(Free Standing Meat Processing)_ETVA (Établissements de transformation des viandes sans abattoir)
