establishment_id,establishment_number,establishment_name,duns_number,street,city,state,zip,phone,grant_date,type,activities,dbas,district,circuit,size,latitude,longitude,county,fips_code,meat_exemption_custom_slaughter,poultry_exemption_custom_slaughter,slaughter,meat_slaughter,beef_cow_slaughter,steer_slaughter,heifer_slaughter,bull_stag_slaughter,dairy_cow_slaughter,heavy_calf_slaughter,bob_veal_slaughter,formula_fed_veal_slaughter,non_formula_fed_veal_slaughter,market_swine_slaughter,sow_slaughter,roaster_swine_slaughter,boar_stag_swine_slaughter,stag_swine_slaughter,feral_swine_slaughter,goat_slaughter,young_goat_slaughter,adult_goat_slaughter,sheep_slaughter,lamb_slaughter,deer_reindeer_slaughter,antelope_slaughter,elk_slaughter,bison_slaughter,buffalo_slaughter,water_buffalo_slaughter,cattalo_slaughter,yak_slaughter,other_voluntary_livestock_slaughter,rabbit_slaughter,poultry_slaughter,young_chicken_slaughter,light_fowl_slaughter,heavy_fowl_slaughter,capon_slaughter,young_turkey_slaughter,young_breeder_turkey_slaughter,old_breeder_turkey_slaughter,fryer_roaster_turkey_slaughter,duck_slaughter,goose_slaughter,pheasant_slaughter,quail_slaughter,guinea_slaughter,ostrich_slaughter,emu_slaughter,rhea_slaughter,squab_slaughter,other_voluntary_poultry_slaughter,slaughter_or_processing_only,slaughter_only_class,slaughter_only_species,meat_slaughter_only_species,poultry_slaughter_only_species,slaughter_volume_category,processing_volume_category,beef_processing,pork_processing,antelope_processing,bison_processing,buffalo_processing,deer_processing,elk_processing,goat_processing,other_voluntary_livestock_processing,rabbit_processing,reindeer_processing,sheep_processing,yak_processing,chicken_processing,duck_processing,goose_processing,pigeon_processing,ratite_processing,turkey_processing,exotic_poultry_processing,other_voluntary_poultry_processing
11844860,11844860,GRANJA EL CHIRIMOYO,,CALLE VERACRUZ 0 SN,PIMIENTILLO,Nayarit,,,2025-05,Aquaculture Farm,Camaronicultura y acuicultura de otros crustáceos en agua dulce,GRANJA EL CHIRIMOYO SPRL DE RL S DE RL,,,,22.01544063,-105.4123412,Rosamorada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11845456,11845456,GRANJA EL FAMOSO,,CALLE Ninguno 0 SN,PUERTA DE PALAPARES,Nayarit,63562,3231430769,2025-05,Aquaculture Farm,Camaronicultura y acuicultura de otros crustáceos en agua salada,,,,,22.10463664,-105.63132008,Santiago Ixcuintla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6172236,6172236,GRANJA EL GUAJILLO,,CARRETERA TICHA 0 SN,CENTRO,Nayarit,,3231127344,2014-12,Aquaculture Farm,Piscicultura en agua dulce,SILVESTRE ESTRADA Y FAM S DE RL,,,,21.97629377,-105.430523,Tuxpan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11845433,11845433,GRANJA EL POTRERO,,CALLE Ninguno 0 SN Int. 0,PIMIENTILLO,Nayarit,,3231238497,2025-05,Aquaculture Farm,Camaronicultura y acuicultura de otros crustáceos en agua dulce,,,,,22.05042891,-105.39755327,Rosamorada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11845442,11845442,GRANJA EL TILDIO,,CALLE Ninguno 0 SN,PIMIENTILLO,Nayarit,,3231131899,2025-05,Aquaculture Farm,Camaronicultura y acuicultura de otros crustáceos en agua dulce,,,,,22.05997715,-105.40248667,Rosamorada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11845116,11845116,GRANJA FAMILIAR RENDON MORA,,CALLE MEXICO 4,PIMIENTILLO,Nayarit,,,2025-05,Aquaculture Farm,Camaronicultura y acuicultura de otros crustáceos en agua dulce,GRANJA FAMILIAR RENDON MORA SC,,,,22.01641776,-105.40875451,Rosamorada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11845448,11845448,GRANJA FELIPE FERNANDEZ AVALOS,,CALLE Ninguno 0 SN Int. 0,PIMIENTILLO,Nayarit,,,2025-05,Aquaculture Farm,Camaronicultura y acuicultura de otros crustáceos en agua dulce,,,,,22.0552224,-105.39882695,Rosamorada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11845400,11845400,GRANJA FRANCISCO ACOSTA ALCANATAR,,CALLE Agustín de Iturbide 0 SN,PIMIENTILLO,Nayarit,,,2025-05,Aquaculture Farm,Camaronicultura y acuicultura de otros crustáceos en agua salada,,,,,22.01526101,-105.4090688,Rosamorada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11844876,11844876,GRANJA GOGA,,CARRETERA SAN BLAS GPE VICTORIA KM 5+500 KM 5+500,CHACALILLA,Nayarit,,3231136775,2025-05,Aquaculture Farm,Camaronicultura y acuicultura de otros crustáceos en agua salada,PRODUCTOS NAYARITAS DE CHILAPA S DE RL,,,,21.61867893,-105.2690439,San Blas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11845417,11845417,GRANJA IRMA,,CALLE Ninguno 0 SN Int. 0,PERICOS,Nayarit,,,2025-05,Aquaculture Farm,Camaronicultura y acuicultura de otros crustáceos en agua salada,,,,,22.08024409,-105.35376546,Rosamorada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11845458,11845458,GRANJA JULIO,,OTRO(ESPECIFIQUE) Sin Referencia 0 SN Int. 0,PUERTA DE PALAPARES,Nayarit,63562,,2025-05,Aquaculture Farm,Camaronicultura y acuicultura de otros crustáceos en agua salada,,,,,22.10718379,-105.62939495,Santiago Ixcuintla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11845423,11845423,GRANJA KARELI,,CALLE Ninguno 0 SN Int. 0,EL ATRACADERO,Nayarit,,,2025-05,Aquaculture Farm,Camaronicultura y acuicultura de otros crustáceos en agua salada,,,,,22.07304866,-105.3633083,Rosamorada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8203486,8203486,GRANJA LA ATASCOZA NUEVA GENERACION,,CALLE MIGUEL ECHAURI 42,PIMIENTILLO,Nayarit,,3231265869,2019-11,Aquaculture Farm,Camaronicultura y acuicultura de otros crustáceos en agua dulce,LA ATASCOZA NUEVA GENERACION AC,,,,22.01606657,-105.40951454,Rosamorada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11845444,11845444,GRANJA LA CHIHUILERA DE HERMINIO FLORES,,CALLE Veracruz 0 SN,PIMIENTILLO,Nayarit,63644,,2025-05,Aquaculture Farm,Camaronicultura y acuicultura de otros crustáceos en agua dulce,,,,,22.02972102,-105.38602215,Rosamorada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11845478,11845478,GRANJA LA FUENTE,,CALLE Ninguno SN,LA CHIRIPA,Nayarit,63740,3231226646,2025-05,Aquaculture Farm,Camaronicultura y acuicultura de otros crustáceos en agua salada,,,,,21.62077118,-105.31592761,San Blas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11845452,11845452,GRANJA LA LOMA DE LOS TAMARINDOS 2,,CALLE Mazatlán 0 SN Int. 0,PIMIENTILLO,Nayarit,63644,,2025-05,Aquaculture Farm,Camaronicultura y acuicultura de otros crustáceos en agua dulce,,,,,22.02483004,-105.42165466,Rosamorada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11845472,11845472,GRANJA LA NUEVA,,CALLE Juan Escutia 0 SN,UNION DE CORRIENTES,Nayarit,63670,3231212470,2025-05,Aquaculture Farm,Camaronicultura y acuicultura de otros crustáceos en agua dulce,,,,,21.97194477,-105.43760725,Tuxpan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11845451,11845451,GRANJA LA PERLITA DE NAYARIT,,CALLE Ninguno 0 SN,PIMIENTILLO,Nayarit,63644,,2025-05,Aquaculture Farm,Camaronicultura y acuicultura de otros crustáceos en agua dulce,JUANA RAIGOZA PALOMARES  S DE RL,,,,22.05036667,-105.3976818,Rosamorada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6173079,6173079,GRANJA LA PERLITA NO 1,,CALLE EMILIANO ZAPATA 3,PERICOS,Nayarit,,,2010-07,Aquaculture Farm,Camaronicultura y acuicultura de otros crustáceos en agua dulce,,,,,22.04765128,-105.3541893,Rosamorada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6173077,6173077,GRANJA LA PERLITA NO 2,,CALLE PUEBLA 0 SN,PERICOS,Nayarit,,,2010-07,Aquaculture Farm,Camaronicultura y acuicultura de otros crustáceos en agua dulce,,,,,22.05053125,-105.35209405,Rosamorada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11845403,11845403,GRANJA LA PIEDAD,,CALLE Ninguno 0 SN,PERICOS,Nayarit,63643,3231303999,2025-05,Aquaculture Farm,Camaronicultura y acuicultura de otros crustáceos en agua salada,,,,,22.05168532,-105.35090903,Rosamorada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11845421,11845421,GRANJA LA PIÑA,,CALLE Ninguno 0 SN Int. 0,PERICOS,Nayarit,63643,,2025-05,Aquaculture Farm,Camaronicultura y acuicultura de otros crustáceos en agua salada,,,,,22.07189832,-105.38094652,Rosamorada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7863368,7863368,GRANJA LA PIÑA 2,,CALLE JOSE MARIA MORELOS 3,PERICOS,Nayarit,,3232820779,2019-11,Aquaculture Farm,Camaronicultura y acuicultura de otros crustáceos en agua dulce,,,,,22.04996516,-105.3527872,Rosamorada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11845449,11845449,GRANJA LA PULGA,,CALLE Ninguno 0 SN Int. 0,PIMIENTILLO,Nayarit,,,2025-05,Aquaculture Farm,Camaronicultura y acuicultura de otros crustáceos en agua dulce,,,,,22.0451535,-105.42598749,Rosamorada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11845406,11845406,GRANJA LA ZARCETA PRIETA 2,,CALLE Ninguno 10,PERICOS,Nayarit,63643,3231442549,2025-05,Aquaculture Farm,Camaronicultura y acuicultura de otros crustáceos en agua salada,,,,,22.07621802,-105.36140726,Rosamorada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11845424,11845424,GRANJA LA ZARCETA PRIETA NUMERO 1,,CALLE Ninguno 0 SN Int. 0,PERICOS,Nayarit,,,2025-05,Aquaculture Farm,Camaronicultura y acuicultura de otros crustáceos en agua salada,,,,,22.08024506,-105.35374749,Rosamorada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11845412,11845412,GRANJA LAS AMAPAS,,CALLE Ninguno 0 SN Int. 0,PERICOS,Nayarit,,,2025-05,Aquaculture Farm,Camaronicultura y acuicultura de otros crustáceos en agua salada,,,,,22.07961203,-105.35769431,Rosamorada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8838377,8838377,GRANJA LAS LUISAS,,CALLE 24 DE DICIEMBRE 0 SN,PIMIENTILLO,Nayarit,,3232822773,2019-11,Aquaculture Farm,Camaronicultura y acuicultura de otros crustáceos en agua dulce,SAMUEL FERNANDEZ R  S DE RL,,,,22.01551485,-105.4088016,Rosamorada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11845061,11845061,GRANJA LAS PALMAS,,CALLE Marcelino Márquez 0 SN,BOCA DEL ASADERO,Nayarit,63756,,2025-05,Aquaculture Farm,Camaronicultura y acuicultura de otros crustáceos en agua salada,,,,,21.64167857,-105.42720707,San Blas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8765443,8765443,GRANJA LAS PORITAS,,CALLE LAZARO CARDENAS 0 SN,UNION DE CORRIENTES,Nayarit,,3191040120,2019-11,Aquaculture Farm,Camaronicultura y acuicultura de otros crustáceos en agua dulce,,,,,21.9781556,-105.4330672,Tuxpan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11845465,11845465,GRANJA LAS PRIMAS,,CALLE Ninguno 0 SN Int. 0,UNION DE CORRIENTES,Nayarit,63670,3781132346,2025-05,Aquaculture Farm,Camaronicultura y acuicultura de otros crustáceos en agua dulce,,,,,21.94875702,-105.44626224,Tuxpan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11845454,11845454,GRANJA LOS CARRIZOS,,OTRO(ESPECIFIQUE) Sin Referencia 0 SN Int. 0,PUERTA DE PALAPARES,Nayarit,63562,3231941273,2025-05,Aquaculture Farm,Camaronicultura y acuicultura de otros crustáceos en agua salada,,,,,22.10715877,-105.62938762,Santiago Ixcuintla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11845455,11845455,GRANJA LOS CARRIZOS 1,,OTRO(ESPECIFIQUE) Sin Referencia 0 SN Int. 0,PUERTA DE PALAPARES,Nayarit,63562,3231941273,2025-05,Aquaculture Farm,Camaronicultura y acuicultura de otros crustáceos en agua salada,,,,,22.10717497,-105.62939237,Santiago Ixcuintla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11845457,11845457,GRANJA LOS COCOS,,OTRO(ESPECIFIQUE) Sin Referencia 0 SN Int. 0,PUERTA DE PALAPARES,Nayarit,63562,,2025-05,Aquaculture Farm,Camaronicultura y acuicultura de otros crustáceos en agua salada,,,,,22.10716795,-105.62939031,Santiago Ixcuintla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11845440,11845440,GRANJA LOS ESPEJOS,,CALLE Mariano Abasolo 0 SN Int. 0,PIMIENTILLO,Nayarit,63644,3231452387,2025-05,Aquaculture Farm,Camaronicultura y acuicultura de otros crustáceos en agua dulce,,,,,22.00977016,-105.43552793,Rosamorada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11845435,11845435,GRANJA LOS JIMENEZ,,CALLE Ninguno 0 SN Int. 0,PIMIENTILLO,Nayarit,63644,,2025-05,Aquaculture Farm,Camaronicultura y acuicultura de otros crustáceos en agua dulce,,,,,22.04505069,-105.40485868,Rosamorada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11845418,11845418,GRANJA LOS LIMONES,,CALLE Ninguno 0 SN Int. 0,PERICO,Nayarit,,,2025-05,Aquaculture Farm,Camaronicultura y acuicultura de otros crustáceos en agua salada,,,,,22.05909051,-105.3791502,Rosamorada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11844853,11844853,GRANJA LOS LLANITOS SPR DE RL,,CALLE NINGUNO 0 SN,VALLE DE LA URRACA,Nayarit,,,2025-05,Aquaculture Farm,Camaronicultura y acuicultura de otros crustáceos en agua salada,OMAR CASTAÑEDA CORONADO S DE RL DE CV,,,,22.57151714,-105.63415669,Acaponeta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11845467,11845467,GRANJA LOS PACOS,,CALLE Juan Escutia 0 SN,UNION DE CORRIENTES,Nayarit,63670,,2025-05,Aquaculture Farm,Camaronicultura y acuicultura de otros crustáceos en agua dulce,,,,,21.97194747,-105.43762376,Tuxpan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11845436,11845436,GRANJA LOS PRECIADOS,,CALLE Francisco Villa 0 SN,PIMIENTILLO,Nayarit,63644,,2025-05,Aquaculture Farm,Camaronicultura y acuicultura de otros crustáceos en agua dulce,,,,,22.01808635,-105.40901892,Rosamorada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9045842,9045842,GRANJA LOS RAMIREZ 1,,CALLE MARIANO ABASOLO 11,PIMIENTILLO,Nayarit,,3231003128,2019-11,Aquaculture Farm,Camaronicultura y acuicultura de otros crustáceos en agua dulce,,,,,22.015232,-105.40890669,Rosamorada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8765382,8765382,GRANJA LOS RAMIREZ 2 ESTANQUE 1,,CALLE Ninguno 0 SN,PIMIENTILLO,Nayarit,,3231003128,2019-11,Aquaculture Farm,Camaronicultura y acuicultura de otros crustáceos en agua dulce,,,,,22.01111454,-105.40354027,Rosamorada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8765380,8765380,GRANJA LOS RAMIREZ 2 ESTANQUE 2,,OTRO(ESPECIFIQUE) CAMINO SACACOSECHA 0 SN,PIMIENTILLO,Nayarit,,3231003128,2019-11,Aquaculture Farm,Camaronicultura y acuicultura de otros crustáceos en agua dulce,,,,,22.01294687,-105.3998622,Rosamorada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8765381,8765381,GRANJA LOS RAMIREZ 3,,CALLE MEXICO 0 SN,PIMIENTILLO,Nayarit,,3231003128,2019-11,Aquaculture Farm,Camaronicultura y acuicultura de otros crustáceos en agua dulce,,,,,22.01451726,-105.40899586,Rosamorada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11844966,11844966,GRANJA LUPITA,,CALLE 24 DE DICIEMBRE 40 A,PIMIENTILLO,Nayarit,,3231130754,2025-05,Aquaculture Farm,Camaronicultura y acuicultura de otros crustáceos en agua dulce,,,,,22.01618343,-105.4108152,Rosamorada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11845429,11845429,GRANJA MA DEL CARMEN HERRERA VERGARA,,CALLE Rafael Buelna 0 SN Int. 0,PIMIENTILLO,Nayarit,63644,3231123868,2025-05,Aquaculture Farm,Camaronicultura y acuicultura de otros crustáceos en agua dulce,,,,,22.02050453,-105.41175856,Rosamorada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11845430,11845430,GRANJA MA DEL CARMEN HERRERA VERGARA,,CALLE Ninguno 0 SN Int. 0,PIMIENTILLO,Nayarit,63644,3231123868,2025-05,Aquaculture Farm,Camaronicultura y acuicultura de otros crustáceos en agua dulce,,,,,22.05029532,-105.39822695,Rosamorada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11845532,11845532,GRANJA MAKTUB,,CALLE Ninguno KM 5+500,SAN BLAS,Nayarit,63743,3231136775,2025-05,Aquaculture Farm,Camaronicultura y acuicultura de otros crustáceos en agua salada,GRANJA MAKTUB S DE RL,,,,21.58906159,-105.2932924,San Blas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11845466,11845466,GRANJA MARTITA,,CALLE México 0 SN,UNION DE CORRIENTES,Nayarit,63670,3781132346,2025-05,Aquaculture Farm,Camaronicultura y acuicultura de otros crustáceos en agua dulce,,,,,21.97629037,-105.43101131,Tuxpan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11845409,11845409,GRANJA NICOLAS CASTRO LOPEZ,,CALLE Ninguno 0 SN Int. 0,PIMIENTILLO,Nayarit,,3231367957,2025-05,Aquaculture Farm,Camaronicultura y acuicultura de otros crustáceos en agua salada,,,,,22.0613482,-105.40230863,Rosamorada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11844957,11844957,GRANJA NOLI 2,,CALLE MIGUEL ECHAURI 22,PIMIENTILLO,Nayarit,,3231350008,2025-05,Aquaculture Farm,Camaronicultura y acuicultura de otros crustáceos en agua dulce,,,,,22.01616045,-105.4106221,Rosamorada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11845432,11845432,GRANJA PABLO CASTRO CASTELLON,,CALLE Ninguno 0 SN Int. 0,PIMIENTILLO,Nayarit,,,2025-05,Aquaculture Farm,Camaronicultura y acuicultura de otros crustáceos en agua dulce,,,,,22.05043971,-105.39755779,Rosamorada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11845450,11845450,GRANJA PAULO ANDRADE RAMIREZ,,CALLE Ninguno 0 SN Int. 0,PIMIENTILLO,Nayarit,,,2025-05,Aquaculture Farm,Camaronicultura y acuicultura de otros crustáceos en agua dulce,,,,,22.05043253,-105.39754364,Rosamorada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11845438,11845438,GRANJA RAFAEL YAÑEZ RIVERA,,CALLE Mariano Abasolo 0 SN Int. 0,PIMIENTILLO,Nayarit,63644,,2025-05,Aquaculture Farm,Camaronicultura y acuicultura de otros crustáceos en agua dulce,,,,,22.00977981,-105.43550881,Rosamorada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8765535,8765535,GRANJA RAMIREZ 2 ESTANQUE 2,,CALLE Ninguno 0 SN,PIMIENTILLO,Nayarit,,3231003128,2019-11,Aquaculture Farm,Camaronicultura y acuicultura de otros crustáceos en agua dulce,,,,,22.01112282,-105.40353954,Rosamorada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11845427,11845427,GRANJA RIO VIEJO,,CALLE Mariano Abasolo 0 SN Int. 0,PIMIENTILLO,Nayarit,,3231427912,2025-05,Aquaculture Farm,Camaronicultura y acuicultura de otros crustáceos en agua dulce,,,,,22.00742948,-105.42993843,Rosamorada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11844999,11844999,GRANJA SAN BLAS 1,,CARRETERA SAN BLAS A GUADALUPE VICTORIA KM 3+500 KM 3+500,SAN BLAS,Nayarit,63740,,2025-05,Aquaculture Farm,Camaronicultura y acuicultura de otros crustáceos en agua salada,GRANJA SAN BLAS 1,,,,21.62456192,-105.31258162,San Blas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11845525,11845525,GRANJA SAN BLAS 2 BALTAZAR ORDOÑEZ CABRALES,,CALLE Guadalupe Victoria KM 3+500,SAN BLAS,Nayarit,63743,3231539309,2025-05,Aquaculture Farm,Camaronicultura y acuicultura de otros crustáceos en agua salada,,,,,21.54494512,-105.27476477,San Blas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11845481,11845481,GRANJA SAN JUDITAS,,CALLE 5 de Febrero 23,GUADALUPE VICTORIA,Nayarit,63747,3231184852,2025-05,Aquaculture Farm,Camaronicultura y acuicultura de otros crustáceos en agua salada,,,,,21.62752713,-105.31471464,San Blas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
